hour,day_of_week,distance_km,base_fare,driver_supply,wait_time_mins,ride_completed,is_morning_peak,is_evening_peak,is_late_night,is_weekend,is_weekend_evening,hour_sin,hour_cos,dow_sin,dow_cos,weather_severity,is_rainy,is_heavy_rain,rain_x_peak,is_festival,festival_score,price_sensitivity,city_enc,weather_enc,special_event_enc,customer_segment_enc,surge_multiplier
8,2,4.1,18.21,52,19,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,3,0,2,1,0,2.37
18,6,10.1,22.99,10,24,0,0,1,0,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,3,3,7,2,0,0,1.85
22,5,1.8,28.28,27,16,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,4,1,0,0,0,0,3,1,5,3,0,1.38
16,2,3.9,16.54,29,22,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,2,0,2,2,2,2.25
22,2,1.4,22.41,26,17,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,3,2,3,2,0,2,1.51
8,5,1.7,27.05,58,15,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,2,3,7,2,2,0,1.55
15,4,11.1,29.39,28,20,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,2,6,1,0,2,1.68
20,6,2.2,44.29,31,18,1,0,1,0,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,3,1,6,1,0,1,1.61
16,3,1.8,16.4,24,24,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,3,5,2,1,0,2.6
19,6,1.9,15.24,32,18,1,0,1,0,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,2,0,0,0,0,0,2,2,3,3,2,1.47
12,5,1.2,21.39,22,18,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,2,1,4,2,1,1,1.59
11,7,4.7,20.32,40,19,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,3,5,2,2,0,1.76
9,2,2.6,9.63,40,19,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,2,5,2,1,2,2.15
18,2,2.3,10.58,10,24,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,3,5,2,1,0,1.93
18,1,4.0,20.8,10,25,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,5,1,1,1,1,2,3,4,2,2,0,2.04
18,6,2.1,14.27,10,25,1,0,1,0,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,3,7,2,2,0,2.04
12,3,1.7,22.81,23,20,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,3,1,2,2,2.09
11,5,1.3,8.14,23,18,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,3,0,1,0,0,1.56
9,1,13.0,9.9,40,19,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,5,1,1,1,1,2,3,2,2,2,0,2.15
12,7,1.5,23.8,34,16,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,4,1,0,0,0,0,3,6,5,3,0,1.33
16,2,1.0,23.75,21,18,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,4,1,0,0,0,0,3,6,5,3,0,1.36
18,7,2.2,13.18,10,26,1,0,1,0,1,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,2,5,1,1,2,2.25
10,7,2.9,12.95,38,17,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,5,1,1,1,1,2,3,0,2,2,0,1.73
8,1,1.0,21.56,47,14,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,4,1,0,1,0,0,3,5,5,3,0,1.37
21,7,3.5,22.37,25,19,1,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,5,1,1,1,1,2,2,1,2,1,2,1.84
9,7,27.4,13.23,52,17,1,1,0,0,1,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,5,1,1,1,1,3,1,1,2,0,1,1.89
17,7,8.2,14.28,11,22,1,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,2,2,2,1,2,1.93
15,1,4.0,17.46,10,22,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,3,1,2,1,0,2.06
18,1,2.3,16.99,10,24,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,3,0,1,2,0,1.97
13,7,1.7,16.71,34,19,1,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,1,5,1,2,1,1.68
10,6,1.0,11.4,31,15,1,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,4,1,0,1,0,0,2,0,5,3,2,1.37
12,2,1.0,19.09,35,21,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,2,3,1,1,2,2.19
16,1,1.8,7.83,22,18,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,2,5,2,1,2,1.52
16,7,1.3,24.38,16,19,1,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,2,3,1,1,2,1.72
13,3,4.7,12.69,17,23,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,7,1,1,2,2.41
14,1,1.4,12.96,15,21,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,3,5,1,2,0,2.12
8,3,4.7,11.62,52,18,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,3,5,1,1,0,2.25
17,1,1.9,24.27,14,22,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3,0,0,0,1,3,2,7,1,0,2,1.87
16,5,1.0,11.65,23,17,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,4,1,0,0,0,0,3,7,5,3,0,1.27
22,6,2.9,7.99,46,18,1,0,0,1,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,3,3,5,1,0,0,1.82
9,4,2.0,12.32,38,23,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,2,7,1,1,2,3.13
16,4,1.4,14.5,23,21,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,2,7,1,0,2,1.94
22,1,1.6,16.4,26,17,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,3,0,0,0,1,3,3,2,1,0,0,1.58
17,7,2.1,24.25,10,24,1,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,3,0,0,0,1,3,2,2,1,0,2,2.16
21,2,16.4,18.79,28,19,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,3,3,0,2,0,0,1.8
16,5,6.4,25.77,27,22,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,3,3,1,1,0,2.18
15,1,3.9,19.67,28,22,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,2,0,2,2,2,2.18
23,6,1.2,10.77,48,14,0,0,0,1,1,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,3,3,2,2,0,0,1.51
20,5,4.7,23.18,30,21,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,1,6,1,1,1,2.22
7,3,2.2,17.0,74,15,0,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,3,2,2,1,0,1.99
9,6,12.6,25.77,44,16,1,1,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,3,3,2,1,0,1.7
8,6,1.3,12.61,49,16,1,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,3,2,2,1,0,2,1.72
20,4,3.8,19.11,32,21,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,2,6,1,2,2,2.19
21,6,8.3,12.05,26,19,1,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,3,1,2,1,0,1.86
18,6,5.4,21.6,10,29,1,0,1,0,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,3,2,3,2,0,2,2.82
18,1,1.1,19.75,10,22,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,4,1,0,1,0,0,2,2,5,3,2,1.48
14,4,2.6,9.58,18,22,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,2,5,1,0,2,2.18
17,2,1.0,23.76,10,21,0,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,3,3,1,1,0,0,1.61
17,4,14.7,13.79,10,22,0,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,3,3,1,2,0,1.95
22,5,1.1,29.07,26,17,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,3,6,1,0,0,1.66
13,6,2.1,33.16,21,21,1,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,2,1,3,2,1,1,2.04
11,2,1.0,17.72,26,27,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,3,6,1,1,0,3.5
17,7,1.8,16.58,10,22,1,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,5,1,1,0,1,3,2,4,2,0,2,1.78
20,6,6.0,24.39,22,19,1,0,1,0,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,3,4,2,1,0,1.82
20,4,1.0,11.76,22,18,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,2,2,0,2,2,2,1.62
22,3,5.5,21.72,39,17,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,3,0,0,0,1,3,2,5,1,0,2,1.66
10,4,11.3,8.85,41,18,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,2,3,5,2,1,0,1.95
23,3,1.0,17.47,53,11,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,2,0,0,0,0,0,3,6,4,3,0,1.0
22,4,17.4,19.68,35,17,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,2,2,1,0,2,1.66
14,4,26.7,12.59,26,20,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,1,7,2,2,1,1.93
23,1,28.6,15.74,46,15,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,2,0,1,2,2,1.71
22,3,5.1,16.61,31,17,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,1,7,2,1,1,1.66
10,6,2.3,13.76,43,17,1,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,3,3,4,1,0,0,1.69
8,1,3.1,21.0,49,15,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,1,2,1,1,1,1.57
21,5,17.4,27.76,23,19,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,2,7,1,0,2,1.88
14,4,2.1,13.46,16,21,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,3,3,0,2,0,0,2.01
14,4,2.2,15.82,25,21,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,2,0,2,2,2,2.12
22,4,3.4,29.48,41,17,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,3,3,1,2,0,1.66
2,6,2.3,17.22,78,12,1,0,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,3,1,2,2,0,1,2.07
12,7,19.7,19.79,26,19,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,3,5,1,2,0,1.84
11,7,3.6,23.04,30,19,1,0,0,0,1,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,3,2,2,2,0,1.81
22,7,27.0,16.93,43,19,1,0,0,1,1,1,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,2,0,1,1,2,1.91
22,4,2.3,14.31,38,16,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,4,1,0,0,0,0,2,0,5,3,2,1.46
18,6,2.9,20.72,10,23,1,0,1,0,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,3,7,1,2,0,1.73
0,7,4.1,26.74,78,14,1,0,0,1,1,0,0.0,1.0,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,2,1,1,1,2,1.93
12,4,1.0,21.85,22,17,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,2,0,0,0,0,0,3,3,3,3,0,1.4
20,2,2.1,11.99,21,18,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,3,4,1,1,0,1.66
19,4,2.3,19.76,27,21,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,2,3,3,2,1,0,2.06
12,1,6.4,19.79,36,19,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,3,7,1,2,0,1.75
20,1,1.0,12.67,22,16,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2,0,0,0,0,0,3,5,4,3,0,1.16
23,3,1.6,27.89,60,14,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,4,1,0,0,0,0,3,3,5,3,0,1.44
21,3,2.1,9.5,26,18,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,1,5,1,2,1,1.52
18,2,2.3,31.33,10,23,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,3,3,2,2,0,1.72
21,5,3.2,24.29,23,21,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,2,2,7,2,1,2,2.13
11,7,3.0,9.14,23,19,1,0,0,0,1,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,3,2,1,2,0,1.92
14,6,1.8,16.58,25,20,1,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,2,2,1,2,2,1.92
22,6,1.0,13.77,43,16,1,0,0,1,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,2,0,0,0,0,0,2,7,3,3,2,1.45
1,6,8.7,33.84,81,14,0,0,0,1,1,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,2,3,6,2,1,0,2.2
12,3,1.0,26.76,35,27,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,3,7,2,1,0,3.5
12,6,5.6,24.93,23,20,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,3,1,1,2,0,1.99
14,3,2.7,14.07,34,21,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,3,7,1,1,0,2.01
23,5,1.8,9.93,53,15,0,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,3,3,4,2,0,0,1.79
6,7,1.1,17.02,78,10,1,0,0,0,1,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,4,1,0,0,0,0,3,7,5,3,0,1.48
8,2,1.0,21.42,58,16,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,2,2,1,1,2,1.68
15,6,32.7,17.17,19,22,1,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,3,3,0,2,0,0,2.21
17,5,2.6,26.04,10,20,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,4,1,0,0,0,0,3,7,5,3,0,1.5
15,7,1.4,24.01,12,18,1,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,2,0,0,0,0,0,3,3,3,3,0,1.23
20,3,4.5,29.78,31,20,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,3,1,2,2,2.07
16,6,4.5,23.9,20,22,1,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,3,3,4,2,0,0,2.32
23,5,1.0,12.31,47,24,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,2,2,0,2,2,2,3.5
0,1,1.9,18.02,62,13,1,0,0,1,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,1,7,2,2,1,1.75
4,6,3.9,19.32,100,10,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,2,1,5,2,1,1,1.91
11,5,1.2,35.72,30,20,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,2,2,6,2,2,2,2.09
17,1,1.0,20.55,15,20,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,1,5,2,1,1,1.5
9,1,3.7,26.62,41,18,0,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,3,7,1,2,0,2.06
15,1,1.4,28.32,11,20,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,3,1,1,1,0,1.67
22,4,1.2,30.93,39,16,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,2,0,0,0,0,0,3,3,3,3,0,1.43
23,7,1.9,17.76,60,16,1,0,0,1,1,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,5,1,1,0,1,3,2,5,2,0,2,1.87
19,3,1.6,20.44,14,19,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,7,1,2,2,1.58
20,1,3.4,22.6,39,19,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,5,1,1,1,1,3,3,1,2,0,0,1.77
11,4,3.1,14.55,41,20,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,2,3,2,1,2,2.06
11,6,1.7,24.06,25,19,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,3,7,1,2,0,1.82
19,1,3.2,18.99,18,21,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,5,1,1,1,1,3,3,5,2,0,0,1.94
17,3,29.4,26.95,18,23,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,5,1,1,0,1,3,1,7,2,0,1,2.12
12,4,2.8,23.42,26,19,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,3,4,1,0,0,1.88
21,3,2.0,20.41,25,18,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,5,1,1,1,1,3,1,7,2,0,1,1.7
21,6,2.2,12.32,35,20,1,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,2,3,1,2,2,1.99
16,1,3.1,11.24,26,24,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,2,4,1,2,2,2.6
15,6,2.2,18.2,16,19,1,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,2,0,0,0,0,0,2,4,3,3,2,1.49
18,4,5.3,24.06,10,26,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,2,1,7,2,2,1,2.21
11,2,1.0,14.28,25,20,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,3,3,4,1,0,0,1.99
11,2,2.5,22.05,40,19,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,3,7,1,1,0,1.86
20,7,3.7,24.81,34,19,1,0,1,0,1,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,5,1,1,1,1,2,1,3,2,2,1,1.87
14,3,4.3,15.16,26,24,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,1,6,1,2,1,2.63
4,7,1.4,32.41,99,7,1,0,0,0,1,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,2,0,0,0,0,0,3,6,3,3,0,1.37
13,5,2.2,8.71,20,19,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,2,0,1,1,2,1.64
11,2,1.8,7.66,29,18,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,1,5,2,2,1,1.65
12,2,3.1,14.38,29,19,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,2,7,1,1,2,1.78
8,2,9.9,25.96,42,19,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,1,7,1,1,1,2.39
13,2,1.0,7.69,17,18,0,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,3,3,0,2,0,0,1.55
0,1,3.4,24.12,73,16,0,0,0,1,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,3,0,0,0,1,3,1,1,1,0,1,2.36
17,2,4.3,21.83,10,22,0,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,3,5,1,2,0,1.86
12,7,1.0,16.69,37,18,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3,0,0,0,1,3,2,3,1,0,2,1.71
16,6,10.2,17.92,19,19,1,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,2,2,4,2,1,2,1.67
18,1,2.3,17.66,10,24,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,3,3,1,1,0,1.84
19,2,4.6,21.07,15,21,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,3,3,2,2,0,2.08
15,4,3.3,12.9,20,25,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,2,0,1,1,2,2.67
18,1,4.0,11.22,10,27,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,5,1,1,1,1,3,1,0,2,0,1,2.4
11,7,1.8,37.31,29,17,1,0,0,0,1,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,2,0,0,0,0,0,3,6,3,3,0,1.38
15,7,2.8,10.69,22,21,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,5,1,1,0,1,3,3,7,2,0,0,1.98
16,3,2.0,12.41,23,20,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,1,1,2,2,1.81
